FOLIO,FECHA,ANIO,MES,K_GRUPO,GRUPO,K_EMPRESA,EMPRESA,CONCESIONARIO,L_PREPAGO_E,L_POSPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,L_NO_ESPECIFICADO_E,L_TOTAL_E
107326,15/05/2019,2019,5,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",10356648,,2466083,2186904,,15009635
107326,15/06/2019,2019,6,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",10678960,,2542831,2254963,,15476754
107326,15/07/2019,2019,7,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",10977676,,2540548,2164171,,15682395
107326,15/08/2019,2019,8,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11113948,,2619717,2143404,,15877069
107326,15/09/2019,2019,9,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11236703,,2524301,2065338,,15826342
107326,15/10/2019,2019,10,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11579239,,2553956,2175593,,16308788
107326,15/11/2019,2019,11,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11881891,,2541405,2079331,,16502627
107326,15/12/2019,2019,12,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",12195732,,2480913,2029837,,16706482
107326,15/01/2020,2020,1,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11833739,,2233368,2061571,,16128678
107326,15/02/2020,2020,2,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11754887,,2205018,2035401,,15995306
107326,15/03/2020,2020,3,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11743381,,2199206,2030036,,15972623
107326,15/04/2020,2020,4,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11518351,,2186214,2018043,,15722608
107326,15/05/2020,2020,5,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11389229,,2197946,2028873,,15616048
107326,15/06/2020,2020,6,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11262177,,2202105,2032713,,15496995
107326,15/07/2020,2020,7,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11403267,,2192754,2024081,,15620102
107326,15/08/2020,2020,8,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11613029,,2178747,2011151,,15802927
107326,15/09/2020,2020,9,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11721520,,2203510,2034010,,15959040
107326,15/10/2020,2020,10,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11725048,,2255064,2081597,,16061709
107326,15/11/2020,2020,11,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",11958198,,2184795,2016734,,16159727
107326,15/12/2020,2020,12,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",12051507,,2201843,2032470,,16285820
107326,15/01/2021,2021,1,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",12202079,,2542142,1726804,,16471025
107326,15/02/2021,2021,2,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",12373877,,2597897,1754760,,16726534
107326,15/03/2021,2021,3,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",12594271,,2663289,1786659,,17044219
107326,15/04/2021,2021,4,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",12688366,,2718588,1803264,,17210218
107326,15/05/2021,2021,5,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",12864288,,2740283,1802625,,17407196
107326,15/06/2021,2021,6,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",12971542,,2766939,1809628,,17548109
107326,15/07/2021,2021,7,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",13194481,,2819182,1840622,,17854285
107326,15/08/2021,2021,8,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",13384948,,2841191,1851888,,18078027
107326,15/09/2021,2021,9,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",13640677,,2853187,1867506,,18361370
107326,15/10/2021,2021,10,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",13807060,,2865272,1870714,,18543046
107326,15/11/2021,2021,11,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14085154,,2868163,1869469,,18822786
107326,15/12/2021,2021,12,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14402900,,2856177,1869463,,19128540
107326,15/01/2022,2022,1,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14471188,,2823688,1866824,,19161700
107326,15/02/2022,2022,2,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14567604,,2826964,1868989,,19263557
107326,15/03/2022,2022,3,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14734726,,2845934,1881530,,19462190
107326,15/04/2022,2022,4,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14765454,,2839534,1885934,,19490922
107326,15/05/2022,2022,5,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14985412,,2851209,1892898,,19729519
107326,15/06/2022,2022,6,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15077920,,2863045,1903136,,19844101
107326,15/07/2022,2022,7,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15102008,,2855205,1895157,,19852370
107326,15/08/2022,2022,8,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15232133,,2874422,1903539,,20010094
107326,15/09/2022,2022,9,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15341573,,2880410,1907504,,20129487
107326,15/10/2022,2022,10,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15359838,,2868773,1894256,,20122867
107326,15/11/2022,2022,11,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15563799,,2895643,1902439,,20361881
107326,15/12/2022,2022,12,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15710956,,2918139,1905231,,20534326
107326,15/01/2023,2023,1,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15845186,,2942134,1920897,,20708217
107326,15/02/2023,2023,2,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15800298,,2953319,1928200,,20681817
107326,15/03/2023,2023,3,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15693489,,2960334,1932780,,20586603
107326,15/04/2023,2023,4,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15800285,,2981567,1950719,,20732571
107326,15/05/2023,2023,5,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15848898,,2985358,1947487,,20781743
107326,15/06/2023,2023,6,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15821796,,2983358,1947810,,20752964
107326,15/07/2023,2023,7,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15839227,,2988862,1947326,,20775415
107326,15/08/2023,2023,8,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15902475,,3007891,1959723,,20870089
107326,15/09/2023,2023,9,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15900463,,3019450,1967254,,20887167
107326,15/10/2023,2023,10,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14720071,,2791788,1821211,,19333070
107326,15/11/2023,2023,11,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14694916,,2777613,1813482,,19286011
107326,15/12/2023,2023,12,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14051794,,2639588,1724809,,18416191
107326,15/01/2024,2024,1,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14680654,,2740018,1790434,,19211106
107326,15/02/2024,2024,2,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14517232,,2714474,1776714,,19008420
107326,15/03/2024,2024,3,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14891231,,2794457,1832127,,19517815
107326,15/04/2024,2024,4,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14867070,,2802621,1837479,,19507170
107326,15/05/2024,2024,5,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14943690,,2819039,1848244,,19610973
107326,15/06/2024,2024,6,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",14938369,,2818899,1848152,,19605420
107326,15/07/2024,2024,7,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15171477,,2853663,1870943,,19896083
107326,15/08/2024,2024,8,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15350929,,2884569,1891206,,20126704
107326,15/09/2024,2024,9,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15334040,,2884548,1891193,,20109781
107326,15/10/2024,2024,10,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15623822,,2933386,1923212,,20480420
107326,15/11/2024,2024,11,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15752111,,2942811,1929392,,20624314
107326,15/12/2024,2024,12,G007,AT&T,C0051,AT&T,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",15991082,,2971035,1947896,,20910013
519623,15/01/2022,2022,1,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,1518,1518
519623,15/02/2022,2022,2,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,1873,1873
519623,15/03/2022,2022,3,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,2633,2633
519623,15/04/2022,2022,4,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,2254,2254
519623,15/05/2022,2022,5,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,2496,2496
519623,15/06/2022,2022,6,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,2790,2790
519623,15/07/2022,2022,7,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,3065,3065
519623,15/08/2022,2022,8,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,3667,3667
519623,15/09/2022,2022,9,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,4014,4014
519623,15/10/2022,2022,10,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,4090,4090
519623,15/11/2022,2022,11,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,4547,4547
519623,15/12/2022,2022,12,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,5016,5016
519623,15/01/2024,2024,1,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,8456,8456
519623,15/02/2024,2024,2,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,8790,8790
519623,15/03/2024,2024,3,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,8336,8336
519623,15/04/2024,2024,4,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,6946,6946
519623,15/05/2024,2024,5,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,7400,7400
519623,15/06/2024,2024,6,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,7984,7984
519623,15/07/2024,2024,7,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,8742,8742
519623,15/08/2024,2024,8,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,9038,9038
519623,15/09/2024,2024,9,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,902,902
519623,15/10/2024,2024,10,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,8909,8909
519623,15/11/2024,2024,11,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,7656,7656
519623,15/12/2024,2024,12,C805,AXIOS MOBILE,C0805,AXIOS MOBILE,"AXIOS COMUNICACIONES, S. DE R.L. DE C.V.",,,,,9356,9356
518753,15/06/2023,2023,6,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,1,1
518753,15/07/2023,2023,7,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,3,3
518753,15/08/2023,2023,8,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,12,12
518753,15/09/2023,2023,9,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,5,5
518753,15/10/2023,2023,10,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,4,4
518753,15/11/2023,2023,11,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,34,34
518753,15/12/2023,2023,12,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,59,59
518753,15/01/2024,2024,1,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,7,7
518753,15/02/2024,2024,2,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,1,1
518753,15/03/2024,2024,3,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,1,1
518753,15/05/2024,2024,5,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,2,2
518753,15/08/2024,2024,8,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,3,3
518753,15/09/2024,2024,9,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,5,5
518753,15/10/2024,2024,10,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,3,3
518753,15/11/2024,2024,11,C070,GRUPO BALESIA,C0070,BALESIA TECHNOLOGIES,"BALESIA TECHNOLOGIES, S.A. DE C.V.",,,,,2,2
519996,15/02/2022,2022,2,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,30000,30000
519996,15/03/2022,2022,3,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,50000,50000
519996,15/04/2022,2022,4,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,100000,100000
519996,15/05/2022,2022,5,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,130000,130000
519996,15/06/2022,2022,6,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,130000,130000
519996,15/07/2022,2022,7,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,130000,130000
519996,15/08/2022,2022,8,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,130000,130000
519996,15/09/2022,2022,9,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,130000,130000
519996,15/10/2022,2022,10,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,130000,130000
519996,15/11/2022,2022,11,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,130000,130000
519996,15/12/2022,2022,12,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,130000,130000
519996,15/01/2023,2023,1,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,17448,17448
519996,15/02/2023,2023,2,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,18103,18103
519996,15/03/2023,2023,3,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,18763,18763
519996,15/04/2023,2023,4,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,18664,18664
519996,15/05/2023,2023,5,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,19327,19327
519996,15/06/2023,2023,6,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,19890,19890
519996,15/07/2023,2023,7,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,20061,20061
519996,15/08/2023,2023,8,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,20706,20706
519996,15/09/2023,2023,9,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,21027,21027
519996,15/10/2023,2023,10,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,21254,21254
519996,15/11/2023,2023,11,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,17695,17695
519996,15/12/2023,2023,12,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,14005,14005
519996,15/01/2024,2024,1,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,14357,14357
519996,15/02/2024,2024,2,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,14447,14447
519996,15/03/2024,2024,3,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,14997,14997
519996,15/04/2024,2024,4,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,13892,13892
519996,15/05/2024,2024,5,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,14046,14046
519996,15/06/2024,2024,6,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,13563,13563
519996,15/07/2024,2024,7,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,13031,13031
519996,15/08/2024,2024,8,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,12301,12301
519996,15/09/2024,2024,9,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,11262,11262
519996,15/10/2024,2024,10,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,11697,11697
519996,15/11/2024,2024,11,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,11516,11516
519996,15/12/2024,2024,12,C647,BENELEIT MOVIL,C0647,BENELEIT MOVIL,"BENE LEIT, S.A. DE C.V.",,,,,11105,11105
100647,15/01/2024,2024,1,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,5346,5346
100647,15/02/2024,2024,2,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,5301,5301
100647,15/03/2024,2024,3,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,5298,5298
100647,15/04/2024,2024,4,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,3777,3777
100647,15/05/2024,2024,5,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,4186,4186
100647,15/06/2024,2024,6,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,4177,4177
100647,15/07/2024,2024,7,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,3677,3677
100647,15/08/2024,2024,8,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,4100,4100
100647,15/09/2024,2024,9,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,4056,4056
100647,15/10/2024,2024,10,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,4000,4000
100647,15/11/2024,2024,11,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,3997,3997
100647,15/12/2024,2024,12,G004,GRUPO TELEVISA,C0415,BESTEL,"OPERBES, S.A. DE C.V.",,,,,3990,3990
519528,15/01/2024,2024,1,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,2896,2896
519528,15/02/2024,2024,2,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,2894,2894
519528,15/03/2024,2024,3,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,3011,3011
519528,15/04/2024,2024,4,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,3013,3013
519528,15/05/2024,2024,5,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,2851,2851
519528,15/06/2024,2024,6,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,2779,2779
519528,15/07/2024,2024,7,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,2839,2839
519528,15/08/2024,2024,8,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,2849,2849
519528,15/09/2024,2024,9,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,2773,2773
519528,15/10/2024,2024,10,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,2735,2735
519528,15/11/2024,2024,11,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,2668,2668
519528,15/12/2024,2024,12,C551,BIEN CEL,C0551,BIEN CEL,"LIDER EN PREPAGO, S.A. DE C.V.",,,,,2621,2621
518782,15/01/2022,2022,1,C804,GRUPO WALMART,C0804,BODEGA AURRERA INTERNET Y TELEFONÍA BAIT,"WAL-MART INNOVACION, S. DE R.L. DE C.V.",,,,,2144889,2144889
518782,15/02/2022,2022,2,C804,GRUPO WALMART,C0804,BODEGA AURRERA INTERNET Y TELEFONÍA BAIT,"WAL-MART INNOVACION, S. DE R.L. DE C.V.",,,,,2334511,2334511
518782,15/03/2022,2022,3,C804,GRUPO WALMART,C0804,BODEGA AURRERA INTERNET Y TELEFONÍA BAIT,"WAL-MART INNOVACION, S. DE R.L. DE C.V.",,,,,2192674,2192674
